-5,2.533752131177891
-4.99875,2.537407374820554
-4.9975,2.541062618463217
-4.99625,2.541062618463217
-4.995,2.541062618463217
-4.99375,2.544717862105878
-4.9925,2.54471786210588
-4.99125,2.54471786210588
-4.99,2.548373105748543
-4.98875,2.548373105748544
-4.9875,2.552028349391206
-4.98625,2.552028349391206
-4.985,2.555683593033867
-4.98375,2.55568359303387
-4.9825,2.559338836676532
-4.98125,2.559338836676532
-4.98,2.562994080319192
-4.97875,2.562994080319194
-4.9775,2.562994080319194
-4.97625,2.566649323961857
-4.975,2.566649323961859
-4.97375,2.57030456760452
-4.9725,2.573959811247183
-4.97125,2.573959811247183
-4.97,2.573959811247183
-4.96875,2.577615054889846
-4.9675,2.581270298532508
-4.96625,2.581270298532508
-4.965,2.581270298532508
-4.96375,2.581270298532508
-4.9625,2.58492554217517
-4.96125,2.584925542175172
-4.96,2.588580785817834
-4.95875,2.588580785817834
-4.9575,2.592236029460497
-4.95625,2.592236029460497
-4.955,2.592236029460497
-4.95375,2.595891273103158
-4.9525,2.59589127310316
-4.95125,2.59589127310316
-4.95,2.599546516745823
-4.94875,2.599546516745823
-4.9475,2.599546516745823
-4.94625,2.599546516745823
-4.945,2.599546516745823
-4.94375,2.603201760388486
-4.9425,2.603201760388486
-4.94125,2.603201760388486
-4.94,2.603201760388486
-4.93875,2.603201760388486
-4.9375,2.603201760388486
-4.93625,2.603201760388486
-4.935,2.603201760388484
-4.93375,2.599546516745823
-4.9325,2.599546516745823
-4.93125,2.599546516745823
-4.93,2.59589127310316
-4.92875,2.59589127310316
-4.9275,2.592236029460497
-4.92625,2.592236029460497
-4.925,2.592236029460497
-4.92375,2.588580785817834
-4.9225,2.584925542175173
-4.92125,2.58492554217517
-4.92,2.581270298532508
-4.91875,2.577615054889846
-4.9175,2.573959811247184
-4.91625,2.57030456760452
-4.915,2.566649323961857
-4.91375,2.562994080319194
-4.9125,2.555683593033867
-4.91125,2.552028349391206
-4.91,2.548373105748543
-4.90875,2.544717862105882
-4.9075,2.541062618463217
-4.90625,2.533752131177891
-4.905,2.530096887535228
-4.90375,2.522786400249899
-4.9025,2.515475912964577
-4.90125,2.511820669321914
-4.9,2.504510182036591
-4.89875,2.497199694751263
-4.8975,2.489889207465937
-4.89625,2.482578720180611
-4.895,2.475268232895281
-4.89375,2.464302501967297
-4.8925,2.456992014681971
-4.89125,2.449681527396649
-4.89,2.442371040111317
-4.88875,2.435060552825994
-4.8875,2.427750065540669
-4.88625,2.416784334612684
-4.885,2.409473847327354
-4.88375,2.398508116399365
-4.8825,2.39119762911404
-4.88125,2.380231898186048
-4.88,2.372921410900725
-4.87875,2.3656109236154
-4.8775,2.354645192687416
-4.87625,2.347334705402085
-4.875,2.34002421811676
-4.87375,2.332713730831434
-4.8725,2.325403243546107
-4.87125,2.321747999903446
-4.87,2.318092756260782
-4.86875,2.318092756260782
-4.8675,2.318092756260782
-4.86625,2.321747999903446
-4.865,2.325403243546108
-4.86375,2.332713730831441
-4.8625,2.347334705402085
-4.86125,2.358300436330074
-4.86,2.37657665454338
-4.85875,2.398508116399375
-4.8575,2.420439578255343
-4.85625,2.449681527396645
-4.855,2.482578720180596
-4.85375,2.515475912964577
-4.8525,2.555683593033868
-4.85125,2.599546516745823
-4.85,2.647064684100463
-4.84875,2.69823809509772
-4.8475,2.753066749737663
-4.84625,2.811550648020242
-4.845,2.8773450335882
-4.84375,2.946794662798795
-4.8425,3.019899535652052
-4.84125,3.100314895790671
-4.84,3.180730255929218
-4.83875,3.268456103353126
-4.8375,3.359837194419656
-4.83625,3.458528772771595
-4.835,3.560875594766155
-4.83375,3.663222416760715
-4.8325,3.769224482397986
-4.83125,3.875226548035161
-4.83,3.984883857315047
-4.82875,4.090885922952221
-4.8275,4.196887988589541
-4.82625,4.302890054226715
-4.825,4.405236876221275
-4.82375,4.511238941858451
-4.8225,4.613585763853059
-4.82125,4.719587829490282
-4.82,4.821934651484842
-4.81875,4.924281473479447
-4.8175,5.022973051831299
-4.81625,5.121664630183196
-4.815,5.161872310252469
-4.81375,5.161872310252487
-4.8125,5.161872310252487
-4.81125,5.161872310252487
-4.81,5.161872310252487
-4.80875,5.161872310252487
-4.8075,5.161872310252487
-4.80625,5.161872310252487
-4.805,5.161872310252487
-4.80375,5.161872310252487
-4.8025,5.161872310252487
-4.80125,5.161872310252487
-4.8,5.161872310252487
-4.79875,5.161872310252487
-4.7975,5.161872310252487
-4.79625,5.161872310252487
-4.795,5.161872310252487
-4.79375,5.161872310252487
-4.7925,5.161872310252487
-4.79125,5.161872310252487
-4.79,5.161872310252487
-4.78875,5.161872310252487
-4.7875,5.161872310252487
-4.78625,5.161872310252487
-4.785,5.161872310252487
-4.78375,5.161872310252487
-4.7825,5.161872310252487
-4.78125,5.161872310252487
-4.78,5.161872310252487
-4.77875,5.161872310252487
-4.7775,5.161872310252487
-4.77625,5.161872310252487
-4.775,5.161872310252487
-4.77375,5.165527553895151
-4.7725,5.165527553895151
-4.77125,5.165527553895151
-4.77,5.165527553895151
-4.76875,5.165527553895151
-4.7675,5.161872310252487
-4.76625,5.161872310252487
-4.765,5.161872310252487
-4.76375,5.161872310252487
-4.7625,5.161872310252487
-4.76125,5.161872310252487
-4.76,5.161872310252487
-4.75875,5.161872310252487
-4.7575,5.161872310252487
-4.75625,5.161872310252487
-4.755,5.161872310252487
-4.75375,5.161872310252487
-4.7525,5.161872310252487
-4.75125,5.161872310252487
-4.75,5.161872310252487
-4.74875,5.161872310252487
-4.7475,5.161872310252487
