100,0.03126206995327763,-3.760113406236548,-48.55936121566458
106.3326571637162,0.02924080065358284,-4.065966325453337,-50.29909737347737
113.0663397949639,0.02913076478358326,-4.38431537270053,-52.00303262023084
120.2264434617413,0.03194958600729826,-4.715613939066136,-53.69929834281059
127.8399719463023,0.02882852504299628,-5.060929730722247,-55.35162420511661
135.9356390878525,0.0336162595512081,-5.42124977872297,-56.97992415701578
144.5439770745928,0.03222972747621116,-5.793502695327088,-58.56222846731075
153.6974515935271,0.02860862028533867,-6.179136835246155,-60.11502247180681
163.4305842723138,0.02648317757761214,-6.575958432026912,-61.62065338214052
173.7800828749376,0.02863393497321582,-6.984327682537462,-63.08525615425599
184.7849797422291,0.01241414484904104,-7.402038014478784,-64.51145878731205
196.4867789993468,0.0287049474140782,-7.831008827565712,-65.87406162750622
208.9296130854039,0.03258910979874219,-8.268638720474774,-67.20025899251117
222.1604091955812,0.02881983344902895,-8.714927275697802,-68.47639512831768
236.2290662634463,-0.1028996434163012,-9.176359567306887,-69.70175267867438
251.1886431509579,0.1131323793152482,-9.619344912724898,-70.90600711968244
267.0955587558985,0.02833913980940619,-10.09395246342868,-72.02118930428639
284.0098047914214,0.02365992903452706,-10.56747839955227,-73.09139940825617
301.9951720402016,0.02937470372451748,-11.04554020185166,-74.16352446681422
321.1194909364824,0.02818458223866842,-11.52795972028308,-75.16587478240103
341.4548873833601,0.02808045081256902,-12.01724087212109,-76.13247501455352
363.0780547701014,0.02789562203381124,-12.5064121161033,-77.05571854955588
386.0705432153815,0.02807393144879083,-13.00289513152664,-77.95253222795354
410.5190671273079,0.02794674925042905,-13.50279200557127,-78.80142495124953
436.5158322401661,0.02722697087903101,-14.00488923866468,-79.62632212005791
464.1588833612777,0.02833840421106634,-14.50617275878973,-80.41729148692338
493.5524741394807,0.02802541277505905,-15.0151648473902,-81.17981112946839
524.8074602497722,-0.01552665712410761,-15.52497145549749,-81.91786496677651
558.0417174769964,0.07039494283142442,-16.04005117247004,-82.61296187755181
593.3805862753281,-0.03863469410799784,-16.54711271492661,-83.26216222234332
630.957344480193,0.1000137425359325,-17.06554135902923,-84.02213327992715
670.9137099554112,-0.0682817505893977,-17.5825799264487,-84.61167039738257
713.4003750712565,0.07873559124492377,-18.09421916157449,-85.21709129029679
758.5775750291837,0.1379397086551229,-18.61407562288407,-85.94682859336626
806.6156921766136,-0.05530808232349957,-19.14570730457446,-86.4509601886287
857.6958985908947,0.03658851862265597,-19.66030725145703,-87.13019421235219
912.0108393559096,0.1326512446604569,-20.18275309639956,-87.75722267976826
969.7653591082495,0.01113530321272187,-20.72702257667454,-88.34254239383303
1031.177274593056,0.05809383815709133,-21.23925485816581,-88.96225730664355
1096.478196143185,-0.01588797967058963,-21.7612573938894,-89.46212118611263
1165.914401179831,0.06051266700069621,-22.29656491770528,-90.07580000364339
1239.747763028944,0.02841950165844257,-22.81508430321969,-90.63506260126661
1318.256738556408,-0.00301220991797875,-23.35761776480346,-91.26443205896636
1401.737418346769,0.05092674370856737,-23.89535100249394,-91.82105080728329
1490.504643386196,0.05098472154023515,-24.42366067021153,-92.45490988888531
1584.893192461114,0.02012931619303043,-24.96427573187248,-93.04590835480579
1685.259044750751,0.01675740314814994,-25.49752366375483,-93.70421668541887
1791.980722375334,0.02863820493735736,-26.0164812930715,-94.32182817656906
1905.460717963248,0.02950703251340348,-26.56328623555837,-95.02520598658833
2026.127012621143,0.03019972278644065,-27.11167579712371,-95.66735004095494
2154.434690031882,0.02995901105747098,-27.66057335024238,-96.41949773794165
2290.867652767774,0.0308563515729441,-28.2113183037206,-97.05846416329136
2435.940447292027,0.03204060807588677,-28.75537759840942,-97.83613015244399
2590.200204531322,0.03190928265615284,-29.30001214187335,-98.64704967828931
